RIS-TrapCode,CalDate,Black Rustic,Cloaked Minor,Coast Dart,Common Wainscot,Dark Arches,Dusky Brocade,Dusky Sallow,Flounced Rustic,Gatekeeper,Large Nutmeg,Marbled Minor,Meadow Brown,Middle-barred Minor,Ringlet,Rosy Minor,Rustic Shoulder-knot,Shoulder-striped Wainscot,Slender Brindle,Small Dotted Buff,Smoky Wainscot,Speckled Wood,Straw Dot,Tawny Marbled Minor,Wall
631,2010,0.0,0.0,0.0,812.0,112.0,0.0,0.0,728.0,0.0,28.0,112.0,0.0,140.0,0.0,0.0,308.0,0.0,28.0,112.0,1232.0,0.0,8148.0,28.0,0.0
631,2011,0.0,0.0,0.0,1260.0,280.0,0.0,0.0,728.0,0.0,448.0,504.0,0.0,224.0,0.0,0.0,644.0,28.0,0.0,896.0,2856.0,0.0,5348.0,448.0,0.0
631,2012,0.0,0.0,0.0,28.0,112.0,0.0,0.0,280.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,476.0,504.0,0.0,1456.0,56.0,0.0
631,2013,0.0,0.0,0.0,308.0,28.0,28.0,28.0,336.0,0.0,0.0,56.0,0.0,84.0,0.0,0.0,28.0,0.0,0.0,280.0,560.0,0.0,5376.0,0.0,0.0
631,2014,56.0,0.0,0.0,196.0,28.0,0.0,28.0,364.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,588.0,0.0,4312.0,0.0,0.0
631,2015,28.0,0.0,0.0,1120.0,280.0,0.0,56.0,84.0,0.0,0.0,28.0,0.0,56.0,0.0,0.0,0.0,0.0,28.0,980.0,4452.0,0.0,4480.0,0.0,0.0
631,2016,0.0,0.0,0.0,616.0,28.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,420.0,1260.0,0.0,5292.0,0.0,0.0
631,2017,28.0,0.0,0.0,1456.0,140.0,0.0,0.0,140.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,1288.0,0.0,12124.0,0.0,0.0
631,2018,28.0,0.0,0.0,1456.0,0.0,0.0,28.0,112.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,924.0,0.0,9016.0,0.0,0.0
638,2007,0.0,84.0,0.0,126.0,588.0,0.0,0.0,1848.0,0.0,0.0,336.0,0.0,420.0,0.0,0.0,0.0,0.0,42.0,0.0,84.0,0.0,11886.0,0.0,0.0
638,2008,0.0,378.0,0.0,0.0,504.0,0.0,0.0,1092.0,0.0,0.0,42.0,0.0,378.0,0.0,84.0,0.0,0.0,84.0,0.0,42.0,0.0,15036.0,0.0,0.0
638,2009,42.0,252.0,0.0,0.0,336.0,0.0,0.0,588.0,0.0,0.0,84.0,0.0,1218.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,42.0,15414.0,0.0,0.0
638,2010,0.0,126.0,0.0,0.0,336.0,0.0,0.0,882.0,0.0,0.0,168.0,0.0,588.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11382.0,42.0,0.0
638,2011,0.0,0.0,0.0,0.0,294.0,0.0,0.0,672.0,0.0,0.0,168.0,0.0,1512.0,0.0,0.0,0.0,42.0,378.0,0.0,168.0,0.0,5964.0,0.0,0.0
638,2012,0.0,42.0,0.0,0.0,126.0,0.0,0.0,294.0,0.0,0.0,126.0,0.0,168.0,0.0,0.0,0.0,0.0,210.0,84.0,0.0,0.0,3654.0,0.0,0.0
638,2013,0.0,42.0,0.0,0.0,126.0,42.0,0.0,588.0,0.0,0.0,42.0,0.0,462.0,0.0,42.0,0.0,0.0,42.0,0.0,84.0,0.0,6300.0,0.0,0.0
638,2014,0.0,0.0,0.0,0.0,630.0,0.0,0.0,336.0,0.0,0.0,42.0,0.0,294.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,8190.0,0.0,0.0
638,2015,42.0,0.0,0.0,0.0,546.0,0.0,0.0,336.0,0.0,0.0,336.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.0,0.0,0.0
638,2016,42.0,0.0,0.0,0.0,210.0,0.0,0.0,756.0,0.0,0.0,42.0,0.0,294.0,0.0,0.0,0.0,0.0,126.0,42.0,0.0,0.0,5544.0,42.0,0.0
638,2017,0.0,0.0,0.0,0.0,420.0,0.0,0.0,168.0,0.0,0.0,84.0,0.0,378.0,0.0,0.0,0.0,0.0,42.0,0.0,84.0,0.0,8106.0,0.0,0.0
638,2018,0.0,0.0,0.0,0.0,252.0,0.0,0.0,462.0,0.0,0.0,126.0,0.0,504.0,0.0,0.0,0.0,42.0,462.0,84.0,84.0,0.0,15372.0,0.0,0.0
653,2009,0.0,0.0,0.0,0.0,15.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
653,2010,0.0,0.0,0.0,0.0,375.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,90.0,0.0,0.0
653,2011,0.0,0.0,0.0,0.0,105.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,45.0,45.0,0.0
653,2012,0.0,15.0,0.0,0.0,60.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,90.0,15.0,0.0
653,2013,30.0,15.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,120.0,0.0,135.0,0.0,0.0
653,2014,0.0,0.0,0.0,0.0,210.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,45.0,0.0
653,2015,0.0,0.0,0.0,0.0,105.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,60.0,0.0,15.0,0.0,0.0
662,2011,0.0,1178.0,0.0,713.0,279.0,0.0,62.0,6138.0,0.0,31.0,0.0,0.0,186.0,0.0,0.0,31.0,0.0,0.0,93.0,1426.0,0.0,403.0,31.0,0.0
662,2012,0.0,1302.0,0.0,0.0,155.0,0.0,0.0,2697.0,0.0,0.0,62.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,62.0,186.0,0.0,496.0,0.0,0.0
662,2013,0.0,558.0,0.0,93.0,186.0,0.0,217.0,1271.0,0.0,0.0,31.0,0.0,155.0,0.0,0.0,31.0,0.0,0.0,62.0,868.0,0.0,3999.0,0.0,0.0
662,2014,341.0,372.0,0.0,0.0,124.0,0.0,0.0,2542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,124.0,0.0,2666.0,0.0,0.0
662,2015,1240.0,744.0,0.0,248.0,496.0,0.0,434.0,4836.0,0.0,0.0,1333.0,0.0,1488.0,0.0,62.0,0.0,0.0,0.0,248.0,1209.0,0.0,7347.0,0.0,0.0
662,2016,93.0,620.0,0.0,651.0,186.0,0.0,62.0,1705.0,0.0,0.0,0.0,31.0,651.0,0.0,31.0,0.0,0.0,0.0,31.0,1054.0,0.0,5921.0,0.0,0.0
662,2017,0.0,248.0,0.0,527.0,806.0,0.0,155.0,279.0,0.0,0.0,93.0,0.0,496.0,0.0,0.0,31.0,62.0,0.0,31.0,2170.0,0.0,8990.0,0.0,0.0
662,2018,62.0,589.0,0.0,1209.0,279.0,0.0,93.0,1023.0,0.0,0.0,62.0,0.0,372.0,0.0,0.0,0.0,31.0,0.0,31.0,1023.0,0.0,10385.0,0.0,0.0
664,2011,0.0,0.0,0.0,462.0,99.0,11.0,22.0,253.0,0.0,0.0,22.0,0.0,286.0,0.0,0.0,33.0,55.0,0.0,176.0,451.0,0.0,2684.0,0.0,0.0
664,2012,0.0,0.0,0.0,88.0,22.0,0.0,0.0,88.0,0.0,0.0,33.0,0.0,176.0,0.0,0.0,11.0,11.0,0.0,99.0,275.0,0.0,2420.0,0.0,0.0
664,2013,11.0,0.0,0.0,737.0,44.0,0.0,11.0,198.0,0.0,0.0,132.0,0.0,176.0,0.0,0.0,22.0,0.0,0.0,88.0,396.0,0.0,3938.0,0.0,0.0
664,2014,11.0,0.0,0.0,209.0,77.0,0.0,11.0,165.0,0.0,0.0,121.0,0.0,187.0,0.0,0.0,0.0,0.0,11.0,66.0,209.0,0.0,3740.0,0.0,0.0
664,2015,0.0,11.0,0.0,132.0,77.0,0.0,11.0,209.0,0.0,0.0,154.0,0.0,209.0,0.0,0.0,22.0,11.0,0.0,110.0,1650.0,0.0,5764.0,11.0,0.0
664,2016,0.0,0.0,0.0,77.0,11.0,0.0,11.0,55.0,0.0,0.0,11.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,11.0,825.0,0.0,5445.0,0.0,0.0
664,2017,0.0,0.0,0.0,22.0,22.0,0.0,11.0,11.0,0.0,0.0,66.0,0.0,352.0,0.0,0.0,22.0,0.0,11.0,11.0,726.0,0.0,5104.0,0.0,0.0
664,2018,0.0,0.0,0.0,143.0,22.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,33.0,858.0,0.0,7524.0,0.0,0.0
666,2013,0.0,777.0,0.0,441.0,273.0,0.0,21.0,3045.0,0.0,42.0,21.0,0.0,0.0,0.0,105.0,21.0,0.0,0.0,21.0,42.0,0.0,882.0,42.0,0.0
666,2014,0.0,231.0,0.0,210.0,336.0,0.0,21.0,1869.0,0.0,189.0,105.0,0.0,21.0,0.0,105.0,105.0,0.0,0.0,21.0,462.0,0.0,3024.0,84.0,0.0
666,2015,0.0,63.0,0.0,357.0,231.0,0.0,42.0,1281.0,0.0,105.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,42.0,1008.0,0.0,2142.0,42.0,0.0
666,2016,0.0,42.0,0.0,273.0,42.0,0.0,63.0,987.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,273.0,0.0,1575.0,42.0,0.0
666,2017,0.0,0.0,0.0,1680.0,147.0,0.0,42.0,840.0,0.0,378.0,21.0,0.0,0.0,0.0,0.0,105.0,0.0,84.0,21.0,273.0,0.0,3507.0,21.0,0.0
666,2018,21.0,42.0,0.0,3486.0,189.0,0.0,21.0,693.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,21.0,42.0,252.0,0.0,4347.0,0.0,0.0
